term,estimate,std_error,conf_low,conf_high,t_stat,p_value,relative_time,pre_period,treatment_group
-18,-0.2801269336799681,0.18124958016124787,-0.6353761107960139,0.0751222434360777,-1.5455314899529944,0.12221775810584218,-18,True,mixed_livestock
-17,0.09597075056443405,0.2113997481025992,-0.3183727557166604,0.5103142568455286,0.4539776013255054,0.6498449483544766,-17,True,mixed_livestock
-16,-0.15647343874438713,0.1426994729995151,-0.43616440582343674,0.12321752833466249,-1.096524293014865,0.2728493981436341,-16,True,mixed_livestock
-15,-0.31089420645272536,0.17668457368792795,-0.6571959708810642,0.0354075579756134,-1.7596001731415862,0.07847562216353389,-15,True,mixed_livestock
-14,-0.1609479358276369,0.2632715921083952,-0.6769602563600914,0.3550643847048176,-0.6113380275429443,0.5409758207199854,-14,True,mixed_livestock
-13,0.010334795986668643,0.27333338648776717,-0.525398641529355,0.5460682335026923,0.037810221866662344,0.9698389943302431,-13,True,mixed_livestock
-12,-0.13532095186962212,0.18751522094254264,-0.5028507849170056,0.23220888117776145,-0.721653160684414,0.47050774634468084,-12,True,mixed_livestock
-11,0.10848886237637223,0.21332961028082698,-0.30963717377404865,0.5266148985267931,0.5085504175138067,0.6110673908691722,-11,True,mixed_livestock
-10,-0.20000703026738198,0.24625694402216383,-0.6826706405508232,0.28265658001605914,-0.8121883874648456,0.4166835418425207,-10,True,mixed_livestock
-9,-0.3278467570342205,0.2001972761017115,-0.720233418193575,0.06453990412513405,-1.6376184702316123,0.10150130762604288,-9,True,mixed_livestock
-8,-0.057438130025209366,0.13878875259069381,-0.32946408510296926,0.21458782505255053,-0.41385291641464583,0.6789818275715571,-8,True,mixed_livestock
-7,0.21876246340022454,0.19450923783720883,-0.16247564276070475,0.6000005695611539,1.124689324952854,0.26072070685439463,-7,True,mixed_livestock
-6,-0.18524910926256832,0.4105158665307769,-0.989860207662891,0.6193619891377543,-0.45125931630386806,0.6518026630917529,-6,True,mixed_livestock
-4,-0.12390332605853671,0.16205526981437557,-0.4415316548947128,0.19372500277763938,-0.7645744948649953,0.4445249615081184,-4,True,mixed_livestock
-3,-0.4027028142641511,0.18805053771486033,-0.7712818681852773,-0.03412376034302489,-2.1414605837222678,0.03223691383460811,-3,True,mixed_livestock
-2,-0.33218592666741675,0.17968642796619083,-0.6843713254811508,0.019999472146317254,-1.8486979257549696,0.06450144338379465,-2,True,mixed_livestock
1,-0.2153263345439207,0.1951603160413783,-0.5978405539850221,0.16718788489718073,-1.1033305280068657,0.2698836539289314,1,False,mixed_livestock
2,0.014434840463967813,0.14273846376641094,-0.26533254851819765,0.2942022294461333,0.10112789561466895,0.9194489340570808,2,False,mixed_livestock
3,-0.34095548758321037,0.19336223887336576,-0.7199454757750072,0.038034500608586486,-1.76329923344808,0.07785003453560793,3,False,mixed_livestock
4,-0.20851590285177712,0.16739182624640805,-0.5366038822947369,0.11957207659118263,-1.2456755358223564,0.21288353859590314,4,False,mixed_livestock
5,-0.08640331642258636,0.1539247242715224,-0.38809577599477024,0.21528914314959752,-0.5613348786655701,0.5745692687065905,5,False,mixed_livestock
6,-0.21014276955603917,0.17941174763543782,-0.5617897949214973,0.14150425580941894,-1.1712876794614717,0.24148316205039555,6,False,mixed_livestock
7,-0.34396501990995554,0.19387234726118607,-0.7239548205418802,0.036024780721969185,-1.7741829857074132,0.07603288759698654,7,False,mixed_livestock
8,-0.11056063928739812,0.19997384398825574,-0.5025093735043793,0.2813880949295831,-0.5528755015275459,0.5803486639105262,8,False,mixed_livestock
9,-0.34678677224961607,0.21368307220649022,-0.7656055937743369,0.07203204927510476,-1.6229024071429607,0.10461026891910026,9,False,mixed_livestock
10,-0.07239795712620989,0.3986534496348294,-0.8537587184104755,0.7089628041580557,-0.18160624771346429,0.8558917454221644,10,False,mixed_livestock
15,-0.06589270939003589,0.24441876797378345,-0.5449534946186514,0.4131680758385797,-0.26958940156798267,0.7874761548765477,15,False,mixed_livestock
16,0.6800890314154937,0.6413730600238388,-0.5770021662312301,1.9371802290622175,1.0603641995661868,0.2889789426266282,16,False,mixed_livestock
17,-0.6174734388714795,0.15568567878646283,-0.9226173692929467,-0.3123295084500124,-3.966154393162912,7.304155865957354e-05,17,False,mixed_livestock
18,0.05703858433985265,0.5443160001379805,-1.0098207759305893,1.1238979446102946,0.10478946848043001,0.916542866973512,18,False,mixed_livestock
19,0.012550338115927318,0.17550550958262054,-0.3314404606660089,0.35654113689786354,0.07150965314863321,0.9429921421263872,19,False,mixed_livestock
20,0.550028522046017,0.8293842326266495,-1.075564573902216,2.17562161799425,0.6631769696224916,0.5072172195831518,20,False,mixed_livestock
21,1.2502372761142655,0.9726320400485488,-0.65612152238089,3.1565960746094213,1.285416503503072,0.1986467771460682,21,False,mixed_livestock
22,0.24768199848747274,0.6574156290999025,-1.040852634548336,1.5362166315232815,0.37675100427196323,0.7063586550528946,22,False,mixed_livestock
23,-0.4113553056023025,0.18963811072065667,-0.7830460026147896,-0.03966460858981541,-2.169159479806476,0.030070578254622764,23,False,mixed_livestock
24,-0.4361589992814643,0.1864982521279338,-0.8016955734522145,-0.07062242511071404,-2.338676069640956,0.019352204563717425,24,False,mixed_livestock
25,0.28827632316984597,0.7755330512795854,-1.2317684573381413,1.8083211036778333,0.3717137815006162,0.7101059629535673,25,False,mixed_livestock
26,0.8405782333079901,0.8007714182847886,-0.7289337465301955,2.4100902131461757,1.0497105842119911,0.2938511960118088,26,False,mixed_livestock
27,0.8416161944792757,0.6516895259560797,-0.43569527639464045,2.118927665353192,1.2914373500856235,0.19655206624480215,27,False,mixed_livestock
28,0.6242264500247934,0.6278811336783264,-0.6064205719847264,1.8548734720343132,0.994179338321375,0.3201355652566033,28,False,mixed_livestock
29,0.2500057402234579,0.5653249178704555,-0.8580310988026347,1.3580425792495505,0.44223371785063764,0.6583200891257278,29,False,mixed_livestock
30,0.570933396170868,0.6353683915267827,-0.674388651221626,1.816255443563362,0.8985864008735497,0.3688730049367348,30,False,mixed_livestock
31,0.5386363458614924,0.5975381672676211,-0.632538461983045,1.7098111537060299,0.9014258425106624,0.3673619462832724,31,False,mixed_livestock
32,0.7335213693392355,0.6912386442350746,-0.6213063733615107,2.0883491120399817,1.0611695041311686,0.2886128757494622,32,False,mixed_livestock
33,0.144280578436371,0.44331950271537396,-0.7246256468857619,1.013186803758504,0.3254550669497705,0.744836684455523,33,False,mixed_livestock
34,-0.48714712883113775,0.21087279947606455,-0.9004578158042242,-0.07383644185805127,-2.310146828047551,0.020880026641404672,34,False,mixed_livestock
35,1.8333874699391082,0.6784097461635172,0.5037043674586144,3.1630705724196018,2.7024780824672976,0.006882472185629126,35,False,mixed_livestock
36,0.6144105372032092,0.523387652191115,-0.41142926109137634,1.6402503354977946,1.1739110287203662,0.2404306644814796,36,False,mixed_livestock
37,1.6416109928403528,0.7595289003333896,0.1529343481869092,3.1302876374937965,2.161354218542283,0.030667987693001164,37,False,mixed_livestock
38,-0.14026200733121397,0.22174950204326063,-0.5748910313360047,0.29436701667357684,-0.6325245650556209,0.527044161847054,38,False,mixed_livestock
39,0.49414115020661886,0.6953855958974352,-0.8688146177523541,1.8570969181655919,0.7106002096130583,0.47733201317067286,39,False,mixed_livestock
40,1.2210683898266539,0.8790229043705281,-0.5018165027395811,2.943953282392889,1.3891201056940217,0.16479623089485385,40,False,mixed_livestock
41,0.49318591422312186,0.5449370864671621,-0.5748907752525159,1.5612626036987596,0.9050327578555093,0.365448033172894,41,False,mixed_livestock
42,0.7513212601288026,0.810495334038157,-0.837249594585985,2.3398921148435905,0.9269902349535691,0.3539316043699126,42,False,mixed_livestock
43,0.708700651663718,0.6653620809707622,-0.595409027038976,2.012810330366412,1.0651353179455687,0.2868146988972161,43,False,mixed_livestock
44,0.31464947933787,0.5410641714144623,-0.745836296634476,1.375135255310216,0.5815381907756083,0.5608777866210414,44,False,mixed_livestock
45,0.643926869351513,0.5935101137745118,-0.51935295364653,1.807206692349556,1.0849467505387038,0.2779452403104202,45,False,mixed_livestock
46,0.26099941588779285,0.46837436598640947,-0.6570143414455697,1.1790131732211555,0.5572453038460395,0.5773598403750531,46,False,mixed_livestock
47,0.022330531027984657,0.17942198665933334,-0.3293365628243087,0.373997624880278,0.12445816392827821,0.9009525231203456,47,False,mixed_livestock
48,0.8780497296269432,0.6826450952316323,-0.45993465702705616,2.2160341162809427,1.286246302449455,0.19835711625262165,48,False,mixed_livestock
49,0.18077555316171012,0.3770724387184076,-0.5582864267263687,0.919837533049789,0.4794186331308896,0.6316408403599014,49,False,mixed_livestock
50,1.4075750916207534,0.9777378544688008,-0.5087911031380961,3.323941286379603,1.4396242154145507,0.14997374478575437,50,False,mixed_livestock
51,0.647698895526813,0.7153783749309152,-0.7544427193377807,2.049840510391407,0.9053934508285381,0.36525698409058466,51,False,mixed_livestock
52,-0.5087160272756863,0.3209682344331906,-1.1378137667647399,0.12038171221336724,-1.5849419746288798,0.11297951851244022,52,False,mixed_livestock
