pooled_mean,draw,beta_draw,damage_draw,price_draw,price_block1,price_block4,announcement_draw
191.52679,126,.0064406963444275,78.70982663518519,154.1390392494759,141.3954265894199,145.6247642720348,.9959666631151698
96.561241,127,.0569515927372959,39.68279601401107,155.1905770401926,162.9872582407266,143.1406909981213,9.094876260456262
166.24484,128,.0213680981307121,68.3199594970192,141.1911288161812,141.4202166463886,139.9571101111697,3.049450343230645
120.49459,129,.0833532105906207,49.5184422470492,134.2403350485332,144.0208553623237,150.3571938946907,11.66892897196107
134.74086,130,.0333608908814618,55.3730876566968,135.654361287012,141.6285109547768,150.7517181780742,4.601885039437021
136.31885,131,.0645881249692827,56.021578237738,154.2264104350963,155.521459550586,148.6033144939618,10.28992113370186
139.70634,132,.1261287189790265,57.4137007216392,150.1816447673883,142.6064627566355,156.8890190736172,20.18864537414342
194.64238,133,.0610443427692502,79.99020912771441,155.6309369060272,151.479465350348,140.4515914250385,9.796352286801502
109.52612,134,.0804280906329,45.0108411320656,144.7065323786718,147.5633642299702,139.1839518959083,12.11930405878088
111.15659,135,.0615143631992058,45.6808988876092,148.6773392975438,145.0005113632212,147.0747111263242,9.432948407473679
133.04985,136,.0875108222592182,54.678150390018,142.9298422952131,132.8697410073194,166.1333260043747,13.07151671395834
157.56018,137,.0412698619531555,64.75091266557841,152.3469218508817,147.6482586867477,135.9465400810164,6.418878521237426
91.234756,138,.0592117818622202,37.49382437758928,159.4709724626458,154.5510956102717,160.6518071611308,9.727716161702174
169.03999,139,.0427744719460834,69.46865400560119,129.5538715618423,154.1518945897524,148.9377956748354,5.661826014050724
204.8078,140,.0891915736444094,84.16778891106399,141.5517646021193,146.2342999089352,160.163973679796,13.20537570303421
372.30353,141,.0253359884175822,153.0018140123764,160.002190854509,142.7523033144473,155.8194906618588,4.105603802013277
134.01807,142,.0677997041324693,55.07604996503159,141.1627906533741,161.687174823004,140.0497380043611,9.902702485589215
138.26941,143,.0371249189584039,56.8231801412708,154.824324297283,138.4575123715497,143.517785856282,5.855867230518279
145.85312,144,.0276452561986897,59.9397806928256,157.5040230078943,147.9545571883284,138.3806858225071,4.414984578776349
86.646461,145,.09783499060478,35.60821921498468,153.66004003994,164.1055153287488,137.2521311613516,15.79330198183881
86.114502,146,.0679962109366657,35.38960540817976,160.0315882535338,144.9932165685001,142.5862269196599,11.26002303781466
152.53941,147,.08783009772456,62.6875776288708,150.8292970438427,156.0493705235584,145.6978950304528,13.84652260846216
87.83635700000001,148,.086831598718862,36.09721873235716,135.8790525737679,154.6643857485126,140.3677574674574,12.32599470079782
109.71333,149,.1045261106024625,45.0877769312004,146.5946939674929,133.1040212523732,144.4359370376538,16.15244562307338
138.25494,150,.0465421108726703,56.8172335518072,151.4272780861372,144.5801077048443,157.1481949605933,7.214327951289219
106.1073,151,.0994598957427044,43.60584327512399,154.6814963567051,143.5754215699122,137.6595788058969,16.17568936266817
183.23303,152,.1134891322312398,75.30142402083639,137.0098857897809,144.3481250995382,143.624448085259,16.46580902257812
114.54443,153,.023469869034459,47.07316520746841,138.7819833557158,162.225437644849,145.6480509783492,3.295718735604991
154.33649,154,.1089368457031014,63.42610541002119,129.9968942031645,142.8487110550566,146.4240406251082,14.96159283310966
157.56502,155,.0589640745997966,64.7529017113976,145.4221639918645,146.4980729902219,167.1190663390273,8.832525264571283
159.30313,156,-.0085272809025045,65.4671951884244,133.8358206718498,150.0165516731472,159.8401431916512,-1.136403535524981
162.30592,157,.0585144651910338,66.70122140648959,141.3587628796056,140.5322074112354,144.6370128322796,8.518324632510046
401.42896,158,.0619187868730094,164.9711972301248,144.371292046626,142.2985154827593,138.2322122365578,9.221852064669294
84.706795,159,.003678488746548,34.8110943083846,140.0213653977582,153.297679936626,125.5172242550115,.5160155136595824
100.10938,160,.0535293907008537,41.1409387916744,159.8509585086619,137.8922728060558,158.7439483980898,8.789884210525793
272.40509,161,.0761530465232198,111.9475630977892,153.6021856035961,157.2107998293607,148.505238416801,12.15419046732749
126.94261,162,.0908049563366431,52.1683197724868,139.2072856772288,159.7307031191255,151.3496369599577,13.23240433587326
137.81335,163,.0507364007145377,56.635757778398,140.6197377692659,145.9378203527752,155.520976577099,7.318629944622018
108.57001,164,.0859843088332563,44.6179182811988,150.7046145225359,150.9917077509862,154.7157578262,13.53165101006225
115.8443,165,.1184309217381801,47.60735962668399,139.024058498776,140.2999065887816,159.2808791853234,17.47937086642255
270.90015,166,.1156254740332732,111.329093135982,158.4110630658625,135.9116434087438,141.7214577711449,19.41729304683498
98.751419,167,.0950597317652386,40.58287130206972,144.7154093470078,150.3211904527383,135.6375160447666,14.43167786717651
320.4559,168,.0730176564701266,131.694518209292,145.1214649219208,137.732059281932,150.3921374645242,10.99288286036906
112.96429,169,.0599738848217568,46.4237910626852,149.1835622928085,140.8463501355464,132.6509146351749,9.220859479796122
155.02995,170,.0390375353109754,63.711089648406,150.9398234557626,145.1717568123238,153.4884410185955,6.008840787263591
88.209793,171,.0806576249155987,36.25068594610484,157.3826690892598,163.1581328537945,146.941509699218,13.22009675854546
93.94798299999999,172,.1040025601804255,38.60885181992203,144.7199254064802,147.2865610956761,132.410220176902,15.861780777514
95.986687,173,.0667395461012821,39.44667737111756,148.959326612818,153.7696361051635,138.1372989825509,10.28072767163953
169.06094,174,.060363268108323,69.47726361508718,146.6793383338248,146.2043686854769,138.6485303111563,9.126732829729407
162.83487,175,.0673814233649916,66.9185986350156,147.2393160382236,135.1904800706436,149.6964265418449,10.2630824502296
125.04208,176,.0624657663463808,51.3872781917504,130.8227186021685,140.4154563699783,156.8764409006428,8.432573151387137
