pooled_mean,draw,price_draw,price_block1,price_block4,gap_effective_120,gap_marginal_300
170.26587,4974,135.02074309809,144.6176118121777,148.8102905316058,.3802495124148844,.3215555356825333
294.13193,4975,150.3566364077533,147.8392356359399,139.0923506568425,.5619078261380224,.5182829804426248
242.1105,4976,150.1485594247483,136.737652999727,157.0329504252831,.4778954069432364,.4302874199822625
96.20899199999999,4977,121.8418555524672,137.7492055667034,151.1649085848991,.2334148803141707,.1574386617883424
115.95049,4978,163.4496443144371,142.5293385903549,161.3013819601289,.2196301300360425,.1627479108096416
254.62683,4979,152.4614446829149,146.9530353742009,146.6272458606401,.4929386514754747,.4467862664658527
95.88556699999999,4980,135.5850254470222,139.1289451451548,159.6441167611194,.2112947583382202,.1417126679738913
166.07184,4981,145.1860259102736,149.8106212135872,137.8566368386963,.3495191181623768,.2933001384173772
201.99936,4982,151.3695042894751,146.7789492877692,156.4274782031252,.4046884170294729,.3537947659773048
110.43547,4983,144.5271843534887,143.8603412925965,153.5265441333576,.2327704727482927,.1690658767987503
85.604271,4984,145.7188635034911,143.4114582369697,145.9477749370882,.1738851046513445,.1067555550056186
238.36276,4985,147.6147322811644,153.5385383514652,145.950851290218,.4779468489097707,.4295041022978184
81.27254499999999,4986,158.2638132282751,156.1910359091294,154.5800484027403,.1515329416716398,.0884538693485442
118.66184,4987,141.4698692902418,134.2197870818843,146.5789769698039,.2559226872136682,.1923344966311833
127.10502,4988,154.7247547604015,141.9198008372124,136.5447573350776,.2539391565364313,.1958410491711036
136.57002,4989,139.9507264745478,152.3758652234772,151.9336190898975,.2981808054330028,.2366239690856712
91.706459,4990,148.2035004485209,139.8180302965872,137.4814995745443,.1853634804992224,.1201752568867881
169.28151,4991,146.4389375113581,161.9789131314335,151.5292888072154,.3533385822869687,.2978326973307956
525.09271,4992,131.872052875735,159.126417110814,153.2709173899953,.9475807840947522,.9139251911529438
105.07915,4993,141.7954947313212,146.1552384435948,154.096691945209,.2244362856276754,.1589017145455554
297.23993,4994,151.402240389737,166.8807593131879,173.490078503273,.5637469909777701,.5205113846161439
335.19339,4995,145.8366632243934,138.2594571453895,147.2962875743146,.6382126119342477,.5965811896786274
87.573364,4996,134.1752646526933,132.5273739539743,143.180381858211,.1925105739848553,.1207883311701186
